Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,70.66999816894531,71.3499984741211,70.12999725341797,71.04000091552734,3033500,0,0
2022-06-01,71.33999633789062,71.44999694824219,70.44000244140625,70.83000183105469,1866200,0,0
2022-06-02,71.23999786376953,71.3499984741211,69.72000122070312,71.27999877929688,1573700,0,0
2022-06-03,71.08000183105469,71.47000122070312,70.93000030517578,71.13999938964844,1954600,0,0
2022-06-06,71.4000015258789,71.61000061035156,71.05999755859375,71.19999694824219,1833900,0,0
2022-06-07,70.9800033569336,71.97000122070312,70.72000122070312,71.81999969482422,1416200,0,0
2022-06-08,71.5199966430664,71.5199966430664,70.18000030517578,70.26000213623047,1760800,0,0
2022-06-09,70.31999969482422,70.48999786376953,67.83000183105469,67.87000274658203,2002600,0,0
2022-06-10,67.31999969482422,68.31999969482422,66.98999786376953,67.70999908447266,2140800,0,0
2022-06-13,67.13999938964844,67.41000366210938,64.41999816894531,64.69999694824219,1706700,0,0
2022-06-14,64.91000366210938,65.19000244140625,61.84000015258789,62.52000045776367,2117600,0,0
2022-06-15,62.83000183105469,63.459999084472656,61.77000045776367,62.65999984741211,2516200,0,0
2022-06-16,61.88999938964844,61.88999938964844,60.70000076293945,61.5,1663300,0,0
2022-06-17,61.630001068115234,61.900001525878906,60.380001068115234,61.15999984741211,2620700,0,0
2022-06-21,61.22999954223633,62.209999084472656,61.189998626708984,61.93000030517578,2348300,0,0
2022-06-22,61.66999816894531,63.189998626708984,61.66999816894531,62.72999954223633,1920500,0,0
2022-06-23,63.060001373291016,64.19999694824219,62.970001220703125,64.12000274658203,1717000,0,0
2022-06-24,64.41000366210938,65.48999786376953,64.16000366210938,65.19000244140625,2345900,0,0
2022-06-27,64.87000274658203,66.22000122070312,64.73999786376953,66.19000244140625,1092000,0,0
2022-06-28,66.37999725341797,67.12999725341797,66.19999694824219,66.55999755859375,1504700,0,0
2022-06-29,66.62000274658203,66.83999633789062,66.27999877929688,66.5,1733800,0,0
2022-06-30,66.22000122070312,68.0199966430664,66.06999969482422,67.5,2486400,0,0
2022-07-01,67.86000061035156,69.22000122070312,67.37000274658203,69.02999877929688,2260000,0,0
2022-07-05,68.72000122070312,69.04000091552734,65.18000030517578,66.11000061035156,1722300,0,0
2022-07-06,66.41000366210938,67.91000366210938,66.19000244140625,67.37000274658203,1874100,0,0
2022-07-07,67.44999694824219,67.76000213623047,66.33999633789062,66.37999725341797,2975600,0,0
2022-07-08,66.37000274658203,66.52999877929688,65.87000274658203,66.0199966430664,2408600,0,0
2022-07-11,65.80000305175781,66.87000274658203,65.5999984741211,66.26000213623047,1073500,0,0
2022-07-12,65.87999725341797,66.9000015258789,65.6500015258789,65.91000366210938,2025600,0,0
2022-07-13,65.36000061035156,66.37000274658203,65.36000061035156,65.94000244140625,1457300,0,0
2022-07-14,64.91999816894531,65.95999908447266,64.77999877929688,65.79000091552734,2325900,0,0
2022-07-15,66.41000366210938,66.41000366210938,65.25,66.19999694824219,1210700,0,0
2022-07-18,65.97000122070312,66.13999938964844,64.75,64.80999755859375,1518200,0,0
2022-07-19,65.19000244140625,65.5,64.88999938964844,64.95999908447266,1510900,0,0
2022-07-20,65.18000030517578,65.2300033569336,63.849998474121094,63.880001068115234,1657700,0,0
2022-07-21,63.81999969482422,64.08999633789062,63.63999938964844,63.91999816894531,2092000,0,0
2022-07-22,64.31999969482422,65.19000244140625,64.06999969482422,65.18000030517578,1673500,0,0
2022-07-25,64.94000244140625,65.88999938964844,64.81999969482422,65.87000274658203,959100,0,0
2022-07-26,65.9800033569336,66.7300033569336,65.79000091552734,66.68000030517578,1035800,0,0
2022-07-27,66.37999725341797,66.81999969482422,66.02999877929688,66.70999908447266,1265600,0,0
2022-07-28,66.8499984741211,68.80000305175781,66.8499984741211,68.52999877929688,1754700,0,0
2022-07-29,68.44999694824219,69.16000366210938,68.2699966430664,68.7300033569336,1498000,0,0
2022-08-01,68.52999877929688,69.08999633789062,68.20999908447266,69.02999877929688,1890000,0,0
2022-08-02,69.52999877929688,70.0199966430664,68.83999633789062,68.9000015258789,2290800,0,0
2022-08-03,68.66000366210938,69.45999908447266,67.44000244140625,69.33999633789062,1354800,0,0
